Order Date,Ship Date,QB Num,P. O. #,Name,Qty(-),Qty(+),Item,Inventory Site,Remark
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,Gpubr-Nuvo9160-02,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,Gpubr-Nuvo9160-02,WH01S-NTA,
12/27/2024,,POD-241575,,Neousys Technology Incorp.,0,5,Gpubr-Nuvo9160-02,WH01S-NTA,SO24120424
12/23/2024,7/4/2025,SO-20241522,POV41964,Velasea,25,0,Gpubr-Nuvo9160-01,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,GPSkit-mPCIe_GPS-M800,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,GPSkit-mPCIe_GPS-M800,WH01S-NTA,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,1,0,GC-RTXA6000-PNY,WH01S-NTA,
10/25/2024,2/3/2025,SO-20241249,25864,INDUSTRIES MACHINEX INC.,10,0,GC-RTXA4000-PNY,WH01S-NTA,
10/25/2024,1/10/2025,SO-20241248,25864,INDUSTRIES MACHINEX INC.,10,0,GC-RTXA4000-PNY,WH01S-NTA,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,6,0,GC-RTX4080-OC-MSI,WH01S-NTA,
12/13/2024,1/10/2025,POD-241522,,Neousys Technology Incorp.,0,2,GC-RTX4060-LT,WH01S-NTA,SO24120212
12/13/2024,1/10/2025,POD-241522,,Neousys Technology Incorp.,0,2,GC-RTX4060-LT,WH01S-NTA,SO24120212
12/20/2024,7/4/2025,SO-20241521,4500829442,Musashi AI North America,3,0,GC-RTX4060-LT,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,GC-RTX4060-LT,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,GC-RTX4060-LT,WH01S-NTA,
12/27/2024,,POD-241575,,Neousys Technology Incorp.,0,4,GC-RTX4060-LT,WH01S-NTA,SO24120424
11/12/2024,1/3/2025,SO-20241347,1071,Navflex Inc.,1,0,GC-L4-Nvidia,WH01S-NTA,
12/17/2024,1/3/2025,POD-241542,SO-20241493,Neousys Technology Incorp.,0,10,GC-Jetson-NX8G-Orin-Nvidia,WH01S-NTA,SO24120277
12/4/2024,1/21/2025,POD-241463,SO-20241433,Neousys Technology Incorp.,0,2,GC-Jetson-NX16G-Orin-Nvidia-JetPack5.1.1,WH01S-NTA,SO24120047
12/16/2024,1/23/2025,POD-241530,,Neousys Technology Incorp.,0,2,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120245
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120246
12/17/2024,1/23/2025,POD-241543,SO-20241492,Neousys Technology Incorp.,0,1,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120273
12/20/2024,1/23/2025,POD-241554,,Neousys Technology Incorp.,0,4,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120341
11/5/2024,1/21/2025,POD-241324,,Neousys Technology Incorp.,0,4,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24110070
11/22/2024,1/17/2025,POD-241427,SO-20241391,Neousys Technology Incorp.,0,1,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24110426
11/28/2024,1/17/2025,POD-241451,SO-20241405,Neousys Technology Incorp.,0,1,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24110521
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,1,0,GC-Jetson-AGX64GB-Orin-Nvidia,WH01S-NTA,
12/5/2024,1/6/2025,SO-20241444,P95520,"CoastIPC, Inc.",5,0,GC-Jetson-AGX64GB-Orin-Nvidia,WH01S-NTA,
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,1,GC-Jetson-AGX32GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120362
12/11/2024,1/10/2025,POD-241509,SO-20241442,Neousys Technology Incorp.,0,1,GC-Jetson-AGX32GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120194
12/20/2024,1/10/2025,POD-241555,,Neousys Technology Incorp.,0,2,GC-Jetson-AGX32GB-Orin-Nvidia-JetPack-6.0,WH01S-NTA,SO24120342
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),5,0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),10,0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),10,0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),25,0,GC-Jetson-AGX32GB-Orin-Nvidia,WH01S-NTA,
12/18/2024,1/3/2025,POD-241548,SO-20241501,Neousys Technology Incorp.,0,6,GC-Jetson-AGX-Xavier-Nvidia_BSP,WH01S-NTA,SO24120306
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,SO24120246
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,1,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,SO24120362
11/28/2024,1/17/2025,POD-241451,SO-20241405,Neousys Technology Incorp.,0,1,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,SO24110521
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",1,0,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,FPnl-5Ant-NRU230V-AWP,WH01S-NTA,
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,2,FPnl-4M12-Nuvo-9650AWP-PoE,WH01S-NTA,SO24120082
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,2,0,FPnl-4M12-Nuvo-9650AWP-PoE,WH01S-NTA,
12/24/2024,1/7/2025,POD-241572,,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",WH01S-NTA,SO24120392
12/17/2024,1/3/2025,POD-241540,,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",WH01S-NTA,SO24120275
12/24/2024,1/3/2025,POD-241571,,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",WH01S-NTA,SO24120391
12/24/2024,1/10/2025,POD-241571,,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",WH01S-NTA,SO24120391
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,Extnd-mPCIeHS-BTWifi-WT-6218_Mod_Cbl_kits,WH01S-NTA,SO24120246
11/28/2024,1/17/2025,POD-241451,SO-20241405,Neousys Technology Incorp.,0,1,Extnd-mPCIeHS-BTWifi-WT-6218_Mod_Cbl_kits,WH01S-NTA,SO24110521
12/16/2024,1/23/2025,POD-241530,,Neousys Technology Incorp.,0,2,Extnd-mPCIeHS-BTWifi-WT-6218_Mod_Cbl-15CM_kits,WH01S-NTA,SO24120245
11/28/2024,1/21/2025,POD-241445,SO-20241413,Neousys Technology Incorp.,0,10,Extnd-mPCIeHS,WH01S-NTA,SO24110523
11/28/2024,1/21/2025,POD-241446,SO-20241414,Neousys Technology Incorp.,0,10,Extnd-mPCIeHS,WH01S-NTA,SO24110524
11/28/2024,1/21/2025,POD-241447,SO-20241415,Neousys Technology Incorp.,0,5,Extnd-mPCIeHS,WH01S-NTA,SO24110525
11/28/2024,1/10/2025,POD-241444,SO-20241412,Neousys Technology Incorp.,0,25,Extnd-mPCIeHS,WH01S-NTA,SO24110522
12/18/2024,7/4/2025,SO-20241507,QTD_SAM_2412172,"SAM Analytic Solutions, LLC",3,0,Extnd-mPCIeHS,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,Extnd-mPCIeHS,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,Extnd-mPCIeHS,WH01S-NTA,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,3,0,Extnd-mPCIeHS,WH01S-NTA,
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),5,0,Extnd-mPCIeHS,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),10,0,Extnd-mPCIeHS,WH01S-NTA,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),10,0,Extnd-mPCIeHS,WH01S-NTA,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,6,0,Extnd-mPCIeHS,WH01S-NTA,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),25,0,Extnd-mPCIeHS,WH01S-NTA,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,1,0,Extnd-mPCIeHS,WH01S-NTA,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,10,0,Extnd-mPCIeHS,WH01S-NTA,
11/13/2024,1/10/2025,SO-20241353,QTD_Sensen_241111,SenSen Networks Limited (Canada),7,0,Extnd-mPCIeHS,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,Extnd-mPCIeHS,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,Extnd-mPCIeHS,WH01S-NTA,
12/11/2024,1/10/2025,POD-241509,SO-20241442,Neousys Technology Incorp.,0,1,E-mPCIeHS-BTWifi-WT-6218_Mod_Cbl-15CM_kits,WH01S-NTA,SO24120194
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,E-mPCIe-BTWifi-WT-6218_Mod_40CM,WH01S-NTA,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,E-mPCIe-BTWifi-WT-6218_Mod_40CM,WH01S-NTA,
12/4/2024,1/17/2025,SO-20241442,128041,"Pratt & Miller Engineering & Fabrication,",1,0,E-mPCIe-BTWifi-WT-6218_Mod_15CM,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,E-2278GE,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,E-2278GE,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,Dust Cover-VGA-HDB15M,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,Dust Cover-VGA-HDB15M,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,Dust Cover-USB-CF,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,Dust Cover-USB-CF,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,184,0,Dust Cover-USB-AF,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,16,0,Dust Cover-USB-AF,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,138,0,Dust Cover-RJ45,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,12,0,Dust Cover-RJ45,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,Dust Cover-DVI,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,Dust Cover-DVI,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,Dust Cover-DP,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,Dust Cover-DP,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,92,0,Dust Cover-COM,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,8,0,Dust Cover-COM,WH01S-NTA,
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,2,DtC-SMA-WP,WH01S-NTA,SO24120362
12/11/2024,1/10/2025,POD-241509,SO-20241442,Neousys Technology Incorp.,0,3,DtC-SMA-WP,WH01S-NTA,SO24120194
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",2,0,DtC-SMA-WP,WH01S-NTA,
12/4/2024,1/17/2025,SO-20241442,128041,"Pratt & Miller Engineering & Fabrication,",3,0,DtC-SMA-WP,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,6,0,DtC-SMA-WP,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,4,DtC-M12M-WP.,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,4,0,DtC-M12M-WP,WH01S-NTA,
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,18,DtC-M12-WP,WH01S-NTA,SO24120198
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,DtC-M12-WP,WH01S-NTA,SO24110230
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,8,DtC-M12-WP,WH01S-NTA,SO24120082
12/11/2024,2/14/2025,SO-20241479,PO-0135052,Carnegie Robotics LLC,18,0,DtC-M12-WP,WH01S-NTA,
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,8,0,DtC-M12-WP,WH01S-NTA,
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,DtC-M12-WP,WH01S-NTA,
12/17/2024,1/14/2025,POD-241539,SO-20241491,Neousys Technology Incorp.,0,30,DINRAIL-O,WH01S-NTA,SO24120274
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,DINRAIL-O,WH01S-NTA,
12/5/2024,1/24/2025,SO-20241450,13247,"QDS Systems, Inc.",2,0,DINRAIL-O,WH01S-NTA,
12/26/2024,1/24/2025,SO-20241528,M55652,"INFLEXION POINT, LLC",5,0,DINRAIL-O,WH01S-NTA,
12/11/2024,1/7/2025,SO-20241476,M55605,"INFLEXION POINT, LLC",2,0,DINRAIL-O,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,2,0,DINRAIL-O,WH01S-NTA,
12/18/2024,7/4/2025,SO-20241507,QTD_SAM_2412172,"SAM Analytic Solutions, LLC",3,0,DINRAIL-31,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,DINRAIL-31,WH01S-NTA,
12/4/2024,1/24/2025,POD-241464,SO-20241427,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120048
12/4/2024,1/24/2025,POD-241465,SO-20241428,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120049
11/12/2024,1/23/2025,POD-241368,SO-20241336,Neousys Technology Incorp.,0,4,DDR5-8GB-48-SM,WH01S-NTA,SO24110225
11/12/2024,1/21/2025,POD-241367,SO-20241335,Neousys Technology Incorp.,0,10,DDR5-8GB-48-SM,WH01S-NTA,SO24110224
11/12/2024,1/21/2025,POD-241367,SO-20241335,Neousys Technology Incorp.,0,2,DDR5-8GB-48-SM,WH01S-NTA,SO24110224
12/3/2024,7/4/2025,SO-20241429,41454402,Inficon Inc.,70,0,DDR5-8GB-48-SM,WH01S-NTA,
12/3/2024,7/4/2025,SO-20241430,41454406,Inficon Inc.,70,0,DDR5-8GB-48-SM,WH01S-NTA,
12/12/2024,7/4/2025,SO-20241483,41455273,Inficon Inc.,70,0,DDR5-8GB-48-SM,WH01S-NTA,
12/12/2024,7/4/2025,SO-20241482,41455272,Inficon Inc.,70,0,DDR5-8GB-48-SM,WH01S-NTA,
12/3/2024,2/4/2025,SO-20241428,41454400,Inficon Inc.,70,0,DDR5-8GB-48-SM,WH01S-NTA,
12/3/2024,1/31/2025,SO-20241427,41454399,Inficon Inc.,10,0,DDR5-8GB-48-SM,WH01S-NTA,
12/12/2024,1/31/2025,SO-20241485,41454399,Inficon Inc.,60,0,DDR5-8GB-48-SM,WH01S-NTA,
11/11/2024,1/30/2025,SO-20241336,41451259,Inficon Inc.,4,0,DDR5-8GB-48-SM,WH01S-NTA,
11/11/2024,1/28/2025,SO-20241335,41451259,Inficon Inc.,12,0,DDR5-8GB-48-SM,WH01S-NTA,
12/5/2024,1/24/2025,SO-20241450,13247,"QDS Systems, Inc.",2,0,DDR5-8GB-48-SM,WH01S-NTA,
12/11/2024,1/9/2025,SO-20241480,680710,AES-Advantage Electric Supply,2,0,DDR5-8GB-48-SM,WH01S-NTA,
12/4/2024,,POD-241466,SO-20241429,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120050
12/4/2024,,POD-241467,SO-20241430,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120051
12/9/2024,,POD-241492,,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120135
12/9/2024,,POD-241493,,Neousys Technology Incorp.,0,70,DDR5-8GB-48-SM,WH01S-NTA,SO24120136
12/12/2024,2/7/2025,POD-241518,SO-20241479,Neousys Technology Incorp.,0,6,DDR5-32GB-48WT-SM,WH01S-NTA,SO24120198
12/23/2024,1/23/2025,POD-241565,SO-20241516,Neousys Technology Incorp.,0,2,DDR5-32GB-48WT-SM,WH01S-NTA,SO24120359
12/5/2024,1/17/2025,POD-241472,SO-20241441,Neousys Technology Incorp.,0,2,DDR5-32GB-48WT-SM,WH01S-NTA,SO24120082
12/20/2024,7/4/2025,SO-20241515,4522669315,NSWCDD- Naval Surface Warfare Center,6,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,4,0,DDR5-32GB-48WT-SM,WH01S-NTA,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,6,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/11/2024,2/14/2025,SO-20241479,PO-0135052,Carnegie Robotics LLC,6,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/20/2024,1/30/2025,SO-20241516,55118,True North Enterprises,2,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,2,0,DDR5-32GB-48WT-SM,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,4,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/18/2024,1/3/2025,SO-20241508,AI-000070,"Applied Intuition, Inc.",10,0,DDR5-32GB-48WT-SM,WH01S-NTA,
9/12/2024,12/23/2024,SO-20241004,PO-9907,Maritime Applied Physics Corporation,28,0,DDR5-32GB-48WT-SM,WH01S-NTA,
12/13/2024,7/4/2025,SO-20241488,4300069856,"Qualcomm Technologies, Inc.",6,0,DDR5-32GB-48-SM,WH01S-NTA,
12/17/2024,7/4/2025,SO-20241500,42600000174,Qualcomm Arriver Software LLC,4,0,DDR5-32GB-48-SM,WH01S-NTA,
12/19/2024,7/4/2025,SO-20241512,PO-26241218-1_Neousys,"One Off Robotics, LLC",2,0,DDR5-32GB-48-SM,WH01S-NTA,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,1,0,DDR5-32GB-48-SM,WH01S-NTA,
12/12/2024,1/3/2025,SO-20241484,4500826432,Musashi AI North America,1,0,DDR5-32GB-48-SM,WH01S-NTA,
12/12/2024,1/7/2025,POD-241516,SO-20241473,Neousys Technology Incorp.,0,10,DDR5-16GB-48-SM,WH01S-NTA,SO24120196
12/17/2024,1/14/2025,POD-241539,SO-20241491,Neousys Technology Incorp.,0,50,DDR5-16GB-48-SM,WH01S-NTA,SO24120274
12/11/2024,7/4/2025,SO-20241473,4500124828,Cognex Corporation,10,0,DDR5-16GB-48-SM,WH01S-NTA,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,46,0,DDR5-16GB-48-SM,WH01S-NTA,
11/27/2024,1/6/2025,SO-20241420,503068,LASERAX INC,1,0,DDR5-16GB-48-SM,WH01S-NTA,
11/12/2024,1/3/2025,SO-20241347,1071,Navflex Inc.,2,0,DDR5-16GB-48-SM,WH01S-NTA,
12/16/2024,1/3/2025,SO-20241490,7000518181,Boston Scientific,4,0,DDR5-16GB-48-SM,WH01S-NTA,
12/19/2024,1/14/2025,SO-20241511,674452,"A.B. DISTRIBUTING, INC.",1,0,DDR4-8GB-WT32-SM,WH01S-NTA,
12/18/2024,7/4/2025,SO-20241507,QTD_SAM_2412172,"SAM Analytic Solutions, LLC",3,0,DDR4-8GB-32-SM,WH01S-NTA,
12/16/2024,1/7/2025,SO-20241494,39841,Ohio Gravure Technologies,2,0,DDR4-8GB-32-SM,WH01S-NTA,
12/12/2024,1/23/2025,POD-241517,SO-20241477,Neousys Technology Incorp.,0,30,DDR4-32GB-WT32-SM,WH01S-NTA,SO24120197
12/9/2024,1/31/2025,SO-20241464,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",2,0,DDR4-32GB-WT32-SM,WH01S-NTA,
12/11/2024,1/31/2025,SO-20241477,4504469154,Celestica LLC,30,0,DDR4-32GB-WT32-SM,WH01S-NTA,
12/9/2024,1/7/2025,SO-20241463,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",1,0,DDR4-32GB-WT32-SM,WH01S-NTA,
11/11/2024,1/3/2025,POD-241360,SO-20241330,Neousys Technology Incorp.,0,1,DDR4-32GB-ECC26WT-DL,WH01S-NTA,SO24110230
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,DDR4-32GB-ECC26WT-DL,WH01S-NTA,
12/17/2024,1/10/2025,SO-20241502,QTD_FAA_241205,Federal Aviation Administration,4,0,DDR4-32GB-32-SM,WH01S-NTA,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,2,0,DDR4-32GB-32-SM,WH01S-NTA,
12/26/2024,7/4/2025,SO-20241526,Liebherr210049705,Mid-Atlantic Rugged Systems,15,0,DDR4-16GB-WT32-SM,WH01S-NTA,
10/15/2024,1/31/2025,SO-20241175,Liebherr210048734,Mid-Atlantic Rugged Systems,10,0,DDR4-16GB-WT32-SM,WH01S-NTA,
12/27/2024,,POD-241576,SO-20241526,Neousys Technology Incorp.,0,15,DDR4-16GB-WT32-SM,WH01S-NTA,SO24120401
10/28/2024,1/14/2025,POD-241281,SO-20241249,Neousys Technology Incorp.,0,20,DDR4-16GB-32-SM,WH01S-NTA,SO24100481
9/6/2024,1/10/2025,POD-240997,SO-20240974,Neousys Technology Incorp.,0,2,DDR4-16GB-32-SM,WH01S-NTA,SO24090117
9/6/2024,1/10/2025,POD-240999,SO-20240975,Neousys Technology Incorp.,0,2,DDR4-16GB-32-SM,WH01S-NTA,SO24090119
10/24/2024,1/10/2025,POD-241261,SO-20241228,Neousys Technology Incorp.,0,3,DDR4-16GB-32-SM,WH01S-NTA,SO24100433
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,DDR4-16GB-32-SM,WH01S-NTA,
10/23/2024,2/28/2025,SO-20241228,9080097413,"Keysight Technologies, Inc.",3,0,DDR4-16GB-32-SM,WH01S-NTA,
10/25/2024,2/3/2025,SO-20241249,25864,INDUSTRIES MACHINEX INC.,20,0,DDR4-16GB-32-SM,WH01S-NTA,
9/5/2024,1/31/2025,SO-20240974,9080091096,"Keysight Technologies, Inc.",2,0,DDR4-16GB-32-SM,WH01S-NTA,
12/26/2024,1/24/2025,SO-20241528,M55652,"INFLEXION POINT, LLC",5,0,DDR4-16GB-32-SM,WH01S-NTA,
12/10/2024,1/17/2025,SO-20241465,4500124585,Cognex Corporation,4,0,DDR4-16GB-32-SM,WH01S-NTA,
9/5/2024,1/10/2025,SO-20240975,9080091097,"Keysight Technologies, Inc.",2,0,DDR4-16GB-32-SM,WH01S-NTA,
10/25/2024,1/10/2025,SO-20241248,25864,INDUSTRIES MACHINEX INC.,20,0,DDR4-16GB-32-SM,WH01S-NTA,
12/11/2024,1/7/2025,SO-20241476,M55605,"INFLEXION POINT, LLC",2,0,DDR4-16GB-32-SM,WH01S-NTA,
11/26/2024,1/23/2025,POD-241437,,Neousys Technology Incorp.,0,25,DDR3L-4GB-WT18-DL1,WH01S-NTA,SO24110477
12/4/2024,1/21/2025,POD-241463,SO-20241433,Neousys Technology Incorp.,0,2,Cblkit-NRU-161V-AWP,WH01S-NTA,SO24120047
12/3/2024,2/5/2025,SO-20241433,4500044392,Rheinmetall Canada Inc.,2,0,Cblkit-NRU-161V-AWP,WH01S-NTA,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,Cblkit-M12-SEMIL2000,WH01S-NTA,
12/16/2024,1/23/2025,POD-241530,,Neousys Technology Incorp.,0,2,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,WH01S-NTA,SO24120245
12/16/2024,1/23/2025,POD-241531,,Neousys Technology Incorp.,0,2,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,WH01S-NTA,SO24120246
12/23/2024,1/23/2025,POD-241566,SO-2024150,Neousys Technology Incorp.,0,1,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,WH01S-NTA,SO24120362
12/13/2024,1/10/2025,POD-241524,SO-20241442,Neousys Technology Incorp.,0,1,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,WH01S-NTA,SO24120224
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,1,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",1,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
11/21/2024,1/24/2025,SO-20241391,127797,"Pratt & Miller Engineering & Fabrication,",1,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
12/4/2024,1/17/2025,SO-20241442,128041,"Pratt & Miller Engineering & Fabrication,",1,0,Cblkit-FP-NRU-230V-AWP_NRU-240S,WH01S-NTA,
